word,count
"mso-font-alt:""Courier",28
भावना,28
रखती,28
देखा.,28
शानदार,28
चिल्लाया।,28
हिलाया।,28
हार,28
एक-एक,28
"New"";",28
शांत,27
आंटी,27
पड़ता,27
लिखी,27
निकलने,27
समाज,27
गिद्ध,27
लेट,27
तोते,27
"मगर,",27
?'',27
एवं,27
जाते।,27
तैरते,27
चिट्ठी,27
खबर,27
पहुँचा।,27
आरंभ,27
असल,27
लगाना,27
गुब्बारा,27
टुकड़े,27
बताना,27
प्रार्थना,27
होती।,27
"आया,",27
लाड़ले,27
धर्म,27
बदरी,27
से।,27
डूब,27
अब्बा,27
उड़,27
a,27
निकलता,27
संसार,27
"""अरे",27
थोड़ी,27
पाठशाला,27
उतना,27
छूट,27
अब्बू,27
भागा।,27
गर्मियों,27
"पहले,",27
“एक,27
टोकरी,27
लंबे,27
मुन्नी,27
खाल,27
धागे,27
देशों,27
मुड़,27
हैं।&nbsp;,27
तैरने,27
पुस्तकें,26
"अरे,",26
हल्का,26
4.,26
औरतें,26
“मेरे,26
अमरूद,26
आलू,26
रे,26
तितलियों,26
बनाया।,26
धीमे,26
पहलवान,26
सीखा,26
पति,26
टुकड़े,26
mso-ansi-language:EN-US;,26
चीज़ों,26
चाहिये,26
"हो?""",26
लिंडी,26
“वो,26
कुत्तों,26
अनार,26
&nbsp;एक,26
मशहूर,26
बुला,26
चाची,26
भीमा,26
बुरी,26
महक,26
प्रेम,26
बंटी,26
साबुन,26
कमाल,26
जिया,26
चमगादड़,26
क्या?,26
ऊन,26
गौरी,26
निकाला,26
पाई,26
बढ़ती,26
पाल,26
“तो,26
सौरा,26
दरवाज़ा,26
सँख्याओं,26
अन्ना,26
माता,26
गिलहरी,26
“जब,26
"बोलीं,",26
लगे.,26
देखें,26
ओडिशा,25
"तो,",25
उठाया,25
लाया,25
झूला,25
माध्यम,25
रखा।,25
बटा,25
गीली,25
बेचारा,25
सुनी,25
मौका,25
सावधानी,25
गया।&nbsp;,25
माथे,25
सुमन,25
मीठी,25
पीला,25
कपड़ों,25
लिंडि,25
सीटी,25
"“माँ,",25
तैरती,25
"होता,",25
+,25
विरोध,25
आलसी,25
तेज,25
गहरा,25
वातावरण,25
लटक,25
सहारे,25
वादा,25
ठण्ड,25
दो।,25
हा,25
लायक,25
सवारी,25
सेना,25
दांत,25
दिखाया,25
हज़ारों,25
अनाज,25
"करो,",25
रूपये,25
साधारण,25
सर्दी,25
मोटर,25
"बस,",25
खून,25
वाह,25
पिल्ला,25
रेखा,25
डाला,25
स्वर,25
सतह,25
चौंक,25
पमबरम,25
शहद,25
बेच,25
ज़रा,25
जिन,25
जिनमें,25
घूमती,25
प्रश्न,25
कोरस,25
बॉन्डा,24
खिड़की,24
शिक्षकों,24
हड्डियाँ,24
आखिरकार,24
सत्य,24
बेटा,24
दिये।,24
जारी,24
लया,24
फ़िबोनाची,24
अकबर,24
जिनके,24
झील,24
सीमा,24
"लिए,",24
"ही,",24
बनते,24
"और,",24
8,24
मज़ाक,24
सूखे,24
चला।,24
लोमड़ी,24
वापिस,24
घूम-घूम,24
भेज,24
पुकार,24
मानना,24
इन्तज़ार,24
थे।&nbsp;,24
गलत,24
आये।,24
खरीदने,24
कस,24
पलंग,24
ख़ूब,24
लो।,24
मानते,24
काग,24
इमारत,24
आधारित,24
पश्‍चिमी,24
१०,24
होशियार,24
अकेला,24
परिचय,24
कढ़ाई,24
भागती,24
ऊँचा,24
बैंक,24
शू,24
mso-ansi-font-size:11.0pt;,24
बानी,24
चप्पल,24
परन्तु,24
अनुभव,24
पूछते,24
लड़कियों,24
टिक,24
हुये,24
पहाड़,24
जन्म,24
करूँ,24
सम्मान,24
मिट्ठू,24
डाला।,24
ज़ोर-ज़ोर,24
इलाके,24
दिये,24
प्रशिक्षण,24
गिरा।,24
|&nbsp;,24
“ठीक,24
बार-बार,24
पुल,24
"आज,",24
वर्ग,24
आधे,24
क्यों?,24
"आओ,",24
खुले,23
बनती,23
लगाई।,23
निकालते,23
को।,23
मंदिर,23
जादव,23
व्हेल,23
"गए,",23
ऑटो,23
पैदल,23
अभिनय,23
ऊंट,23
खुला,23
छिप,23
उड़ती,23
ठंड,23
खिलौने,23
गंदा,23
चोर,23
तने,23
ट्यूब,23
दें।,23
"राजा,",23
ढूंढ,23
पड़े,23
प्रेरित,23
आया.,23
हे,23
अरमान,23
पाटी,23
फिल्मों,23
अखबार,23
मुस्कराते,23
बाला,23
निकलते,23
रोज़,23
स़िर्फ,23
सकते।,23
"चिल्लाया,",23
पहुंच,23
“आज,23
margin:0cm;,23
ग्रह,23
श्रींगेरी,23
एस,23
फ़ातिमा,23
पपलू,23
लिपट,23
"को,",23
है.&nbsp;,23
प्राणियों,23
आदेश,23
मिठु,23
गयीं,23
तुमको,23
यकीन,23
से&nbsp;,23
बड़ी-बड़ी,23
सब्ज़ी,23
जोड़े,23
रोबो,23
भूरी,23
प्रकृति,23
चीनू,23
मेला,23
जाती।,23
इंटरनेट,23
है।वह,23
सुधीर,23
महल,23
कुम्हार,23
फिस्सी,23
अफ्रीका,23
घोषणा,22
"font-family:""Ek",22
पहुँची,22
चढ़,22
नहा,22
हनुमान,22
सफ़ेद,22
वैज्ञानिकों,22
होंगे।,22
गंगू,22
top:-2.0pt;,22
&lt;span,22
चहक,22
धुन,22
लेखक,22
पके,22
बजाय,22
सिर्फ़,22
कीड़े,22
रॉकेट,22
सभा,22
"mso-bidi-font-family:""Ek",22
फटफटिया,22
शौचालय,22
बचपन,22
सब्जी,22
अवसर,22
कैट,22
श्रृंखला,22
फसल,22
सेवा,22
कलम,22
आधी,22
न?,22
&nbsp;।,22
चित्रांकन,22
दक्षिणी,22
निकालने,22
खड़ी,22
दौड़ते,22
the,22
शुरु,22
लाख,22
"होगा,",22
वस्तुओं,22
वैसा,22
जहाज़,22
"आई,",22
६,22
करें।,22
?',22
मुन्ने,22
करे,22
आश्चर्य,22
“मैंने,22
वक़्त,22
हाँ!,22
आखिरी,22
टुकड़ा,22
विक्रम,22
भले,22
सींग,22
पंजों,22
जगहों,22
आँसू,22
खोला,22
ईश्वर,22
विशु,22
position:relative;,22
दाल,22
झोपड़ी,22
प्रभावित,22
दीं।,22
कोमल,22
रखता,22
mso-text-raise:2.0pt;,22
मज़ेदार,22
तुमसे,22
श्रीनिवास,22
पप्पी,22
जाओ।,22
मूँछ,22
"दी,",22
"लगे,",21
टूका,21
अंतिम,21
माना,21
समझाया,21
थैला,21
हूँ...,21
खींचने,21
चिन्नी,21
लात,21
चैत्रा,21
पृष्ठ,21
चमकदार,21
मीठा,21
3;,21
mso-pagination:none;,21
फाटक,21
"हैं!""",21
चिल्लाते,21
"दादी,",21
अक्कू,21
"font-family:""Calibri"",sans-serif;",21
जिनकी,21
पंजे,21
खुल,21
बावली,21
बोलना,21
पुट्टी,21
उपर,21
तरकीब,21
पहुँची।,21
गईं,21
किसानों,21
पढ़ते,21
div.Section1,21
पट्टी,21
आनंद,21
मुलायम,21
धूल,21
Section1,21
ढक,21
फ़िर,21
सफाई,21
तोड़,21
कोर्ट,21
यंत्र,21
अँबिया,21
उपकरण,21
पैकेट,21
से!,21
पर्याप्त,21
सोते,21
"हौवे,",21
बोबो,21
उठाया।,21
कमी,21
छोटू,21
उत्साहित,21
नौकरी,21
मायशा,21
mso-font-signature:65539,21
"""वह",21
दुःख,21
शिकायत,21
असर,21
लें।,21
पिछली,21
दिक्कत,21
हड्डियों,21
झुक,21
है.'',21
हैं|,21
लड़के,21
गोल-गोल,21
समाप्त,21
माफ़,21
गहरे,21
जुट,21
समझदार,21
मैडम,21
जाये।,21
दबाव,21
पूछा.,21
रेहान,21
चश्मे,21
सकता।,21
सुर,21
सोता,21
शब्दों,21
ज़्यादातर,21
बहादुर,21
सहेली,21
"&nbsp;""",21
5.,21
पढ़ाई,21
कोर्इ,21
लाई,21
साईनबी,21
अस्पताल,21
चमकती,21
झूले,21
डब्लू,21
रहता।,21
छोटी-छोटी,21
चढ़ा,21
प्रति,21
इतिहास,21
{font-family:Vrinda;,21
पिप्पू,21
सोचती,21
लिया.,21
नरम,21
शरारत,21
चिंतित,21
खेलता,21
दृश्य,21
बूढ़ी,21
नाश्ता,21
"दो,",21
रंग-बिरंगी,21
आदि,21
लगाई,21
सपनों,21
खोजने,20
बेल,20
बोर्ड,20
कोका,20
हैं-,20
प्लेट,20
काफ़ी,20
चीजें,20
हामी,20
राहत,20
कच्चे,20
“नहीं,20
फाउंडेशन,20
“तुम्हें,20
6.,20
बज,20
हफ्ते,20
पायदान,20
घुटनों,20
बाँट,20
बिस्कुट,20
प्यास,20
आशा,20
सिखा,20
लेखकों,20
कुमारी,20
लगातार,20
मा,20
देकर,20
पढ़ाई,20
रेस,20
एजेंसी,20
सोनी,20
अख़बार,20
बटन,20
सुनायी,20
बचने,20
गाल,20
दिव्या,20
पर्वत,20
पैसा,20
शर्त,20
है-,20
वीरू,20
झुण्ड,20
टहनियों,20
गजपक्षी,20
घोड़े,20
चमकीली,20
पहिये,20
मुंबई,20
येह,20
{page:Section1;},20
लियर,20
बोलती,20
कार्यक्रम,20
चकित,20
रक्षा,20
पेंड़,20
चिड़ियाघर,20
बताई,20
नव,20
आइसक्रीम,20
मोबाइल,20
"“नहीं,",20
उत्तम,20
हैँ।,20
पहुँचते,20
लगीं,20
पाती,20
मोहल्ले,20
“चलो,20
४,20
धीमी,20
"“अरे,",20
हमला,20
सानिया,20
चट्टान,20
किरणों,20
सरकारी,20
511,20
कहां,20
राज,20
पीछे-पीछे,20
बदलने,20
छड़ी,20
फॉन,20
था.&nbsp;,20
सीखना,20
प्रवेश,20
विषय,20
जाया,20
सवार,20
उत्साह,20
विशालकाय,20
जादूगर,20
उठा।,20
भगवान,20
राजेश,20
औरतों,20
“हाँ,20
रज़ा,20
प्रभाव,20
छा,20
पार्टी,20
मरम्मत,20
कमरा,20
“आप,20
किसने,20
महासागर,20
नाराज़,20
"फिर,",20
टीने,20
अंग्रेज़ी,20
नगर,20
धड़ाका!,20
हटा,20
ड्राइवर,20
दें,20
चीटियों,20
100,20
करेंगे,20
ज्योतिषी,20
रोते,20
ई.आर.जी.,20
करतब,20
चमकते,19
वायु,19
ब्लैक,19
ओलंपिक,19
रौशनी,19
सिनेमा,19
पल्टन,19
हंसने,19
इन्हीं,19
बजाने,19
